entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
U0183,user,2026-07-27 12:46:05.959999,14.255.227.59,"Johannesburg, South Africa",Customer_DB,biometric,463.62421475926516,"login_success,read,logout",macOS_6a-2e-71-e6-b2-0d_IPv4,normal
U0141,user,2026-07-27 12:46:07.959999,179.125.94.213,"Chicago, USA",VPN_Gateway,password,219.09817337039095,"login_success,execute,logout",macOS_a4-e7-71-16-9a-ea_IPv4,normal
U0078,user,2026-07-27 12:46:11.959999,206.59.62.187,"Bangkok, Thailand",Financial_API,password,258.89276404054584,"login_success,read,logout",iOS_06-e6-7c-ed-c2-ac_IPv4,normal
U0037,user,2026-07-27 12:46:14.959999,196.8.2.199,"Johannesburg, South Africa",IoT_Gateway_A,biometric,333.63815802245284,"login_success,write,read,logout",iOS_e2-99-35-44-87-3b_IPv4,normal
U0197,user,2026-07-27 12:47:00.959999,28.95.100.218,"Bangkok, Thailand",HR_Portal,password,273.6081270413667,"login_success,execute,logout",Win10_ec-ad-5f-fe-fe-bc_IPv4,normal
U0092,user,2026-07-27 12:47:12.959999,138.13.57.48,"Sydney, Australia",IoT_Gateway_B,password,115.65191788754942,"login_success,download,logout",Win10_68-7a-58-26-50-01_IPv4,normal
ED0195,edge_device,2026-07-27 12:47:42.959999,167.147.11.162,"Tokyo, Japan",IoT_Gateway_A,certificate,261.3365163261022,"login_success,execute,logout",RTOS_dc-81-12-61-92-b6_IPv4,normal
U0046,user,2026-07-27 12:48:27.959999,22.98.230.142,"Amsterdam, Netherlands",IoT_Gateway_B,password,284.06444946924466,"login_success,download,logout",macOS_06-eb-b3-9c-74-72_IPv4,normal
U0069,user,2026-07-27 12:49:00.959999,56.67.154.153,"Melbourne, Australia",Code_Repo,password,333.10471079782684,"login_success,execute,logout",Win10_04-8e-d7-81-29-f0_IPv4,normal
U0174,user,2026-07-27 12:49:25.959999,153.21.214.241,"Auckland, New Zealand",Cloud_Console,password,388.7603181695114,"login_success,execute,logout",Win10_d0-42-2b-9e-c0-a8_IPv4,normal
U0174,user,2026-07-27 12:49:41.959999,153.21.214.241,"Auckland, New Zealand",VPN_Gateway,password,116.85713478328793,"login_success,write,read,logout",Win10_d0-42-2b-9e-c0-a8_IPv4,normal
ED0047,edge_device,2026-07-27 12:50:30.959999,153.128.119.116,"London, UK",IoT_Gateway_B,certificate,301.67269260504884,"login_success,read,logout",RTOS_a4-a8-8e-23-8e-b3_IPv4,normal
U0085,user,2026-07-27 12:50:57.959999,185.14.83.73,"Buenos Aires, Argentina",HR_Portal,password,256.9330051212092,"login_success,write,read,logout",iOS_2c-33-63-97-74-b8_IPv4,normal
ED0188,edge_device,2026-07-27 12:50:58.959999,90.222.107.243,"Mumbai, India",IoT_Gateway_A,certificate,328.7075715017729,"login_success,read,logout",RTOS_a0-ea-20-38-ff-08_IPv4,normal
U0132,user,2026-07-27 12:51:01.959999,201.55.171.89,"Buenos Aires, Argentina",Financial_API,password,170.2002024899487,"login_success,write,read,logout",iOS_62-fc-3b-31-78-45_IPv4,normal
U0037,user,2026-07-27 12:51:19.959999,196.8.2.199,"Johannesburg, South Africa",IoT_Gateway_A,biometric,376.67937749915325,"login_success,read,logout",iOS_e2-99-35-44-87-3b_IPv4,normal
U0186,user,2026-07-27 12:51:32.959999,173.28.63.87,"Paris, France",VPN_Gateway,biometric,176.58793597929736,"login_success,write,read,logout",macOS_40-f0-e5-02-28-09_IPv4,normal
ED0172,edge_device,2026-07-27 12:51:39.959999,177.172.250.113,"Buenos Aires, Argentina",IoT_Gateway_B,certificate,289.5014091841996,"login_success,read,logout",RTOS_48-ab-21-a8-30-c5_IPv4,normal
U0043,user,2026-07-27 12:52:52.959999,47.248.75.145,"Los Angeles, USA",IoT_Gateway_B,password,188.38197545156376,"login_success,write,read,logout",Win10_dc-34-b5-d0-4f-79_IPv4,normal
U0096,user,2026-07-27 12:53:05.959999,50.120.152.143,"London, UK",VPN_Gateway,password,228.50441604377158,"login_success,execute,logout",iOS_f0-e0-3f-ef-9b-ce_IPv4,normal
U0136,user,2026-07-27 12:53:20.959999,93.26.22.230,"Mumbai, India",Financial_API,password,220.65866118894883,"login_success,download,logout",macOS_3e-2e-6c-0a-19-aa_IPv4,normal
U0155,user,2026-07-27 12:53:45.959999,104.203.211.192,"Sao Paulo, Brazil",Code_Repo,password,375.54740650211056,"login_success,download,logout",iOS_9a-29-8b-e2-d9-f8_IPv4,normal
U0070,user,2026-07-27 12:53:55.959999,177.170.175.108,"Bogota, Colombia",VPN_Gateway,biometric,244.68777952333846,"login_success,execute,logout",iOS_f2-b3-72-23-14-0f_IPv4,normal
U0081,user,2026-07-27 12:55:06.959999,2.246.23.122,"Moscow, Russia",Customer_DB,biometric,341.2518702218334,"login_success,write,read,logout",iOS_4a-f3-fb-e5-08-2f_IPv4,normal
U0089,user,2026-07-27 12:55:13.959999,67.110.84.192,"Mumbai, India",VPN_Gateway,biometric,277.440374037207,"login_success,execute,logout",iOS_1e-4d-4c-9b-2b-7f_IPv4,normal
U0061,user,2026-07-27 12:55:36.959999,116.111.222.6,"Seoul, South Korea",VPN_Gateway,biometric,355.2521537383279,"login_success,read,logout",macOS_b6-f8-7a-8c-e1-27_IPv4,normal
U0137,user,2026-07-27 12:55:39.959999,196.210.33.105,"New York, USA",Cloud_Console,password,38.49676391434929,"login_success,write,read,logout",macOS_c6-23-6a-6e-77-a8_IPv4,normal
ED0004,edge_device,2026-07-27 12:56:05.959999,179.69.78.125,"New York, USA",IoT_Gateway_B,certificate,455.72099494774454,"login_success,write,read,logout",RTOS_9a-2f-c2-31-b7-b0_IPv4,normal
SA0166,service_account,2026-07-27 12:56:11.959999,190.93.110.142,"Singapore, Singapore",Financial_API,token,265.7459418742377,"login_success,read,logout",Ubuntu20.04_78-a5-a1-4d-e1-22_IPv4,normal
U0173,user,2026-07-27 12:57:08.959999,121.51.246.238,"Beijing, China",VPN_Gateway,biometric,325.89184842430166,"login_success,write,read,logout",macOS_f6-aa-29-48-b3-9e_IPv4,normal
U0116,user,2026-07-27 12:57:09.959999,70.76.228.99,"London, UK",HR_Portal,password,398.89960163185515,"login_success,execute,logout",Win10_0a-33-e3-55-99-0e_IPv4,normal
SA0050,service_account,2026-07-27 12:58:01.959999,144.77.95.163,"Melbourne, Australia",Cloud_Console,token,319.68871849039823,"login_success,read,logout",Ubuntu20.04_6e-16-df-00-64-ba_IPv4,normal
U0025,user,2026-07-27 12:58:11.959999,53.183.34.65,"Mumbai, India",HR_Portal,biometric,363.8042288490273,"login_success,read,logout",macOS_22-37-7f-62-61-e5_IPv4,normal
U0162,user,2026-07-27 13:00:06.959999,61.114.58.67,"Singapore, Singapore",Code_Repo,biometric,451.88066912013153,"login_success,write,read,logout",Win10_6e-b9-2d-df-36-7c_IPv4,normal
U0100,user,2026-07-27 13:00:27.959999,53.84.236.191,"Buenos Aires, Argentina",HR_Portal,password,488.627978899227,"login_success,read,logout",macOS_b0-a4-35-52-a8-d2_IPv4,normal
U0117,user,2026-07-27 13:01:08.959999,35.151.117.24,"Mumbai, India",IoT_Gateway_A,biometric,418.7376021221621,"login_success,execute,logout",iOS_3e-96-b7-bf-dc-4a_IPv4,normal
SA0106,service_account,2026-07-27 13:01:48.959999,175.252.172.75,"Sydney, Australia",Financial_API,token,351.8211800056293,"login_success,write,read,logout",Ubuntu20.04_3e-95-8b-d4-f7-f1_IPv4,normal
U0169,user,2026-07-27 13:02:30.959999,130.160.29.187,"Moscow, Russia",HR_Portal,biometric,298.36766646985296,"login_success,execute,logout",Win10_f4-e6-60-a4-f3-4d_IPv4,normal
U0026,user,2026-07-27 13:02:57.959999,49.211.175.6,"Amsterdam, Netherlands",Code_Repo,biometric,215.0418168678125,"login_success,write,read,logout",macOS_0c-ec-7f-26-e2-32_IPv4,normal
ED0172,edge_device,2026-07-27 13:03:00.959999,177.172.250.113,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,295.2328742788874,"login_success,download,logout",RTOS_48-ab-21-a8-30-c5_IPv4,normal
U0116,user,2026-07-27 13:03:00.959999,70.76.228.99,"London, UK",HR_Portal,password,224.82973800323145,"login_success,write,read,logout",Win10_0a-33-e3-55-99-0e_IPv4,normal
U0022,user,2026-07-27 13:03:23.959999,218.146.222.199,"Mumbai, India",Code_Repo,password,538.1063276562695,"login_success,write,read,logout",macOS_8a-24-79-8e-f8-6d_IPv4,normal
U0157,user,2026-07-27 13:04:00.959999,159.36.253.179,"Singapore, Singapore",IoT_Gateway_B,password,479.49749711372624,"login_success,download,logout",macOS_00-9d-17-70-ca-1c_IPv4,normal
ED0102,edge_device,2026-07-27 13:04:19.959999,89.222.1.14,"Los Angeles, USA",IoT_Gateway_A,certificate,307.8373813212746,"login_success,download,logout",RTOS_84-00-ec-d3-1b-60_IPv4,normal
U0081,user,2026-07-27 13:04:25.959999,2.246.23.122,"Moscow, Russia",IoT_Gateway_B,biometric,207.56989355526855,"login_success,download,logout",iOS_4a-f3-fb-e5-08-2f_IPv4,normal
U0160,user,2026-07-27 13:05:47.959999,34.181.20.140,"Jakarta, Indonesia",Code_Repo,biometric,290.3042311681799,"login_success,download,logout",Win10_92-df-09-eb-27-a0_IPv4,normal
U0117,user,2026-07-27 13:06:10.959999,35.151.117.24,"Mumbai, India",IoT_Gateway_A,biometric,441.9700328612679,"login_success,execute,logout",iOS_3e-96-b7-bf-dc-4a_IPv4,normal
U0139,user,2026-07-27 13:06:36.959999,129.166.97.204,"Beijing, China",Cloud_Console,biometric,240.21436341360007,"login_success,read,logout",iOS_04-43-07-b7-79-a5_IPv4,normal
U0014,user,2026-07-27 13:06:39.959999,135.35.171.186,"Chicago, USA",Code_Repo,password,317.46575472394545,"login_success,download,logout",iOS_f4-96-de-50-e8-01_IPv4,normal
U0135,user,2026-07-27 13:07:06.959999,55.130.106.123,"Cairo, Egypt",Financial_API,password,351.7096758724107,"login_success,read,logout",iOS_f6-b7-1f-cb-8d-61_IPv4,normal
U0021,user,2026-07-27 13:09:11.959999,142.186.51.36,"Toronto, Canada",Code_Repo,biometric,322.5303778833123,"login_success,download,logout",iOS_10-70-03-24-1e-75_IPv4,normal
U0070,user,2026-07-27 13:09:23.959999,177.170.175.108,"Bogota, Colombia",Financial_API,biometric,146.70149460239358,"login_success,download,logout",iOS_f2-b3-72-23-14-0f_IPv4,normal
U0031,user,2026-07-27 13:09:24.959999,213.9.176.92,"Chicago, USA",IoT_Gateway_B,biometric,356.58477475155695,"login_success,download,logout",iOS_ac-1d-29-5f-23-22_IPv4,normal
U0164,user,2026-07-27 13:09:46.959999,105.211.13.153,"Mumbai, India",Cloud_Console,biometric,282.563332462545,"login_success,write,read,logout",Win10_1a-63-b2-b3-4b-78_IPv4,normal
U0026,user,2026-07-27 13:09:57.959999,49.211.175.6,"Amsterdam, Netherlands",Code_Repo,biometric,261.81158625671736,"login_success,read,logout",macOS_0c-ec-7f-26-e2-32_IPv4,normal
ED0067,edge_device,2026-07-27 13:11:37.959999,20.21.134.224,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,406.21342138002854,"login_success,execute,logout",RTOS_22-0d-c9-0d-2a-db_IPv4,normal
U0116,user,2026-07-27 13:12:21.959999,70.76.228.99,"London, UK",IoT_Gateway_A,password,406.9977402002428,"login_success,download,logout",Win10_0a-33-e3-55-99-0e_IPv4,normal
ED0102,edge_device,2026-07-27 13:12:32.959999,89.222.1.14,"Los Angeles, USA",IoT_Gateway_A,certificate,208.57808264324635,"login_success,download,logout",RTOS_84-00-ec-d3-1b-60_IPv4,normal
U0178,user,2026-07-27 13:12:44.959999,97.83.6.50,"Melbourne, Australia",HR_Portal,biometric,80.02270186672632,"login_success,read,logout",macOS_f8-e0-16-d2-ba-79_IPv4,normal
U0137,user,2026-07-27 13:13:14.959999,196.210.33.105,"New York, USA",VPN_Gateway,password,328.28239948761427,"login_success,download,logout",macOS_c6-23-6a-6e-77-a8_IPv4,normal
ED0102,edge_device,2026-07-27 13:13:30.959999,89.222.1.14,"Los Angeles, USA",IoT_Gateway_A,certificate,335.2992348793774,"login_success,download,logout",RTOS_84-00-ec-d3-1b-60_IPv4,normal
U0057,user,2026-07-27 13:15:45.959999,168.37.73.189,"Berlin, Germany",VPN_Gateway,password,287.4228454536422,"login_success,write,read,logout",Win10_66-e9-d4-63-c4-fd_IPv4,normal
U0145,user,2026-07-27 13:15:51.959999,141.194.240.24,"Los Angeles, USA",IoT_Gateway_B,password,578.5858723408168,"login_success,write,read,logout",macOS_d2-dc-e7-74-d3-ad_IPv4,normal
U0196,user,2026-07-27 13:16:44.959999,186.159.32.133,"Jakarta, Indonesia",VPN_Gateway,biometric,299.55188754911336,"login_success,execute,logout",macOS_be-8b-3f-bc-df-cc_IPv4,normal
U0114,user,2026-07-27 13:16:48.959999,24.123.17.14,"Chicago, USA",Cloud_Console,biometric,242.15961217371827,"login_success,download,logout",macOS_f4-ad-cb-29-a8-c2_IPv4,normal
U0117,user,2026-07-27 13:17:05.959999,35.151.117.24,"Mumbai, India",IoT_Gateway_A,biometric,173.99739030990304,"login_success,execute,logout",iOS_3e-96-b7-bf-dc-4a_IPv4,normal
U0022,user,2026-07-27 13:17:37.959999,218.146.222.199,"Mumbai, India",Code_Repo,password,250.35605542694788,"login_success,download,logout",macOS_8a-24-79-8e-f8-6d_IPv4,normal
U0112,user,2026-07-27 13:19:16.959999,137.188.23.243,"Toronto, Canada",Financial_API,password,326.07181331531024,"login_success,write,read,logout",iOS_de-fd-12-40-a9-33_IPv4,normal
U0151,user,2026-07-27 13:20:50.959999,183.60.177.254,"Toronto, Canada",Code_Repo,biometric,227.59211466067282,"login_success,execute,logout",macOS_44-db-0d-88-0e-5c_IPv4,normal
U0058,user,2026-07-27 13:20:56.959999,112.22.182.40,"Auckland, New Zealand",Financial_API,password,174.9867505510997,"login_success,read,logout",iOS_0c-36-d9-70-5a-ed_IPv4,normal
U0167,user,2026-07-27 13:22:12.959999,25.176.180.122,"Toronto, Canada",IoT_Gateway_A,biometric,321.11166344896105,"login_success,download,logout",iOS_76-8c-1c-b4-25-9e_IPv4,normal
U0093,user,2026-07-27 13:22:14.959999,31.9.133.229,"Cairo, Egypt",Customer_DB,biometric,300.94129756753995,"login_success,execute,logout",iOS_b2-95-10-76-93-90_IPv4,normal
U0136,user,2026-07-27 13:23:18.959999,93.26.22.230,"Mumbai, India",VPN_Gateway,password,421.3252530574273,"login_success,write,read,logout",macOS_3e-2e-6c-0a-19-aa_IPv4,normal
ED0004,edge_device,2026-07-27 13:23:59.959999,179.69.78.125,"New York, USA",IoT_Gateway_B,certificate,542.9483586731801,"login_success,read,logout",RTOS_9a-2f-c2-31-b7-b0_IPv4,normal
U0026,user,2026-07-27 13:24:52.959999,49.211.175.6,"Amsterdam, Netherlands",Code_Repo,biometric,196.8768872199932,"login_success,read,logout",macOS_0c-ec-7f-26-e2-32_IPv4,normal
SA0082,service_account,2026-07-27 13:25:20.959999,115.228.147.244,"Amsterdam, Netherlands",Cloud_Console,token,272.53113779741875,"login_success,execute,logout",Ubuntu20.04_be-9c-bc-f2-b0-d9_IPv4,normal
U0121,user,2026-07-27 13:25:50.959999,155.39.224.174,"Nairobi, Kenya",HR_Portal,biometric,400.12621251619237,"login_success,execute,logout",macOS_da-80-e9-9a-65-c4_IPv4,normal
U0059,user,2026-07-27 13:27:28.959999,2.124.69.109,"Los Angeles, USA",Cloud_Console,biometric,169.70719366642476,"login_success,download,logout",macOS_9c-e9-44-ed-a2-e2_IPv4,normal
ED0182,edge_device,2026-07-27 13:28:05.959999,204.255.87.15,"Rome, Italy",IoT_Gateway_B,certificate,190.65321906084867,"login_success,download,logout",RTOS_e6-91-2a-52-8b-e6_IPv4,normal
U0155,user,2026-07-27 13:29:17.959999,104.203.211.192,"Sao Paulo, Brazil",Code_Repo,password,423.3181057965703,"login_success,download,logout",iOS_9a-29-8b-e2-d9-f8_IPv4,normal
U0139,user,2026-07-27 13:30:03.959999,129.166.97.204,"Beijing, China",Financial_API,biometric,514.701524908184,"login_success,execute,logout",iOS_04-43-07-b7-79-a5_IPv4,normal
U0009,user,2026-07-27 13:30:37.959999,46.14.44.201,"Moscow, Russia",IoT_Gateway_A,password,407.1469155972667,"login_success,download,logout",Win10_66-a6-1c-75-10-a1_IPv4,normal
U0042,user,2026-07-27 13:30:40.959999,7.112.52.4,"Lagos, Nigeria",Code_Repo,password,286.2924442061584,"login_success,read,logout",macOS_e6-41-15-9d-ba-14_IPv4,normal
U0114,user,2026-07-27 13:31:00.959999,24.123.17.14,"Chicago, USA",VPN_Gateway,biometric,485.23658998125484,"login_success,read,logout",macOS_f4-ad-cb-29-a8-c2_IPv4,normal
U0000,user,2026-07-27 13:31:48.959999,129.153.198.180,"Seoul, South Korea",VPN_Gateway,password,174.77415626228327,"login_success,download,logout",iOS_ac-8c-7d-72-47-34_IPv4,normal
U0167,user,2026-07-27 13:32:41.959999,25.176.180.122,"Toronto, Canada",IoT_Gateway_A,biometric,217.16852243982316,"login_success,read,logout",iOS_76-8c-1c-b4-25-9e_IPv4,normal
U0021,user,2026-07-27 13:33:25.959999,142.186.51.36,"Toronto, Canada",Code_Repo,biometric,285.5562827556474,"login_success,execute,logout",iOS_10-70-03-24-1e-75_IPv4,normal
U0033,user,2026-07-27 13:34:34.959999,148.63.103.79,"Mumbai, India",IoT_Gateway_A,biometric,519.2503852300849,"login_success,execute,logout",Win10_64-85-68-a0-7a-87_IPv4,normal
U0122,user,2026-07-27 13:34:41.959999,23.151.48.106,"Auckland, New Zealand",Cloud_Console,biometric,284.9561435864227,"login_success,write,read,logout",iOS_fa-c3-b7-97-97-0b_IPv4,normal
U0034,user,2026-07-27 13:35:05.959999,83.51.38.240,"Amsterdam, Netherlands",IoT_Gateway_B,password,329.22739713995935,"login_success,read,logout",Win10_9e-ea-a1-25-04-ea_IPv4,normal
U0160,user,2026-07-27 13:35:09.959999,34.181.20.140,"Jakarta, Indonesia",HR_Portal,biometric,351.4045533486618,"login_success,read,logout",Win10_92-df-09-eb-27-a0_IPv4,normal
U0010,user,2026-07-27 13:35:58.959999,121.176.23.197,"Buenos Aires, Argentina",Cloud_Console,password,211.13493575145162,"login_success,write,read,logout",macOS_24-a1-6c-ff-ca-ea_IPv4,normal
U0058,user,2026-07-27 13:37:31.959999,112.22.182.40,"Auckland, New Zealand",Financial_API,password,211.67256566568216,"login_success,read,logout",iOS_0c-36-d9-70-5a-ed_IPv4,normal
ED0194,edge_device,2026-07-27 13:38:08.959999,34.205.184.213,"Mumbai, India",IoT_Gateway_A,certificate,317.02765740623954,"login_success,execute,logout",RTOS_fc-66-15-a1-9e-cb_IPv4,normal
U0100,user,2026-07-27 13:38:16.959999,53.84.236.191,"Buenos Aires, Argentina",Financial_API,password,212.10278717104063,"login_success,execute,logout",macOS_b0-a4-35-52-a8-d2_IPv4,normal
U0116,user,2026-07-27 13:41:16.959999,70.76.228.99,"London, UK",HR_Portal,password,369.6979081085782,"login_success,write,read,logout",Win10_0a-33-e3-55-99-0e_IPv4,normal
SA0198,service_account,2026-07-27 13:42:02.959999,164.68.124.234,"Mexico City, Mexico",Cloud_Console,token,369.3783448003648,"login_success,write,read,logout",Ubuntu20.04_8a-2a-d9-28-dc-5c_IPv4,normal
U0196,user,2026-07-27 13:42:16.959999,186.159.32.133,"Jakarta, Indonesia",IoT_Gateway_A,biometric,372.14496518059093,"login_success,read,logout",macOS_be-8b-3f-bc-df-cc_IPv4,normal
SA0176,service_account,2026-07-27 13:42:42.959999,201.93.239.21,"Singapore, Singapore",Customer_DB,token,271.8762684023365,"login_success,write,read,logout",Ubuntu20.04_12-f8-62-73-46-4f_IPv4,normal
U0084,user,2026-07-27 13:43:35.959999,186.24.248.0,"Rome, Italy",HR_Portal,biometric,187.7638406179271,"login_success,download,logout",macOS_46-3d-5e-62-6e-f7_IPv4,normal
U0179,user,2026-07-27 13:44:47.959999,25.30.33.45,"Moscow, Russia",IoT_Gateway_A,password,183.2548093780424,"login_success,execute,logout",macOS_e6-e5-77-7a-9e-f0_IPv4,normal
SA0038,service_account,2026-07-27 13:46:47.959999,73.242.219.202,"Melbourne, Australia",Cloud_Console,token,335.4275464698878,"login_success,download,logout",Ubuntu20.04_ae-8b-90-6b-af-68_IPv4,normal
U0013,user,2026-07-27 13:47:21.959999,88.108.115.72,"Los Angeles, USA",Cloud_Console,password,446.2768345379974,"login_success,download,logout",Win10_c4-ef-80-05-3a-88_IPv4,normal
U0180,user,2026-07-27 13:50:26.959999,174.241.86.153,"Paris, France",IoT_Gateway_A,biometric,434.9815549300886,"login_success,download,logout",Win10_f6-e1-ec-90-c3-d6_IPv4,normal
U0042,user,2026-07-27 13:50:55.959999,7.112.52.4,"Lagos, Nigeria",HR_Portal,password,259.89265846614796,"login_success,download,logout",macOS_e6-41-15-9d-ba-14_IPv4,normal
SA0050,service_account,2026-07-27 13:51:31.959999,144.77.95.163,"Melbourne, Australia",Customer_DB,token,275.1869044321795,"login_success,download,logout",Ubuntu20.04_6e-16-df-00-64-ba_IPv4,normal
U0035,user,2026-07-27 13:52:22.959999,198.76.204.47,"Bogota, Colombia",Cloud_Console,password,199.57707914113874,"login_success,download,logout",Win10_e0-25-6d-87-43-b2_IPv4,normal
U0009,user,2026-07-27 13:52:51.959999,46.14.44.201,"Moscow, Russia",Customer_DB,password,176.88123880740693,"login_success,download,logout",Win10_66-a6-1c-75-10-a1_IPv4,normal
SA0110,service_account,2026-07-27 13:54:19.959999,188.18.26.210,"Sao Paulo, Brazil",Financial_API,token,311.30507269469587,"login_success,write,read,logout",Ubuntu20.04_3a-e9-a4-60-7a-c4_IPv4,normal
U0065,user,2026-07-27 13:54:55.959999,86.131.55.95,"Lagos, Nigeria",Financial_API,biometric,216.58483427033966,"login_success,read,logout",Win10_38-98-c7-d6-70-f9_IPv4,normal
U0009,user,2026-07-27 13:55:23.959999,46.14.44.201,"Moscow, Russia",Customer_DB,password,194.2982829635339,"login_success,write,read,logout",Win10_66-a6-1c-75-10-a1_IPv4,normal
ED0099,edge_device,2026-07-27 13:56:21.959999,15.19.95.34,"Singapore, Singapore",IoT_Gateway_A,certificate,238.52267136573312,"login_success,read,logout",RTOS_78-8e-5c-df-fb-2e_IPv4,normal
ED0131,edge_device,2026-07-27 13:56:36.959999,132.11.191.121,"London, UK",IoT_Gateway_A,certificate,310.7599076223177,"login_success,read,logout",RTOS_0a-ed-9a-d1-3b-47_IPv4,normal
ED0140,edge_device,2026-07-27 13:57:37.959999,104.214.160.91,"Nairobi, Kenya",IoT_Gateway_A,certificate,464.52097914933313,"login_success,download,logout",RTOS_72-40-d7-3a-20-f3_IPv4,normal
ED0027,edge_device,2026-07-27 14:00:01.959999,128.241.202.234,"London, UK",IoT_Gateway_B,certificate,159.06260094880483,"login_success,execute,logout",RTOS_7a-2f-79-55-d0-f8_IPv4,normal
SA0198,service_account,2026-07-27 14:00:09.959999,164.68.124.234,"Mexico City, Mexico",Financial_API,token,139.00338678147403,"login_success,write,read,logout",Ubuntu20.04_8a-2a-d9-28-dc-5c_IPv4,normal
ED0016,edge_device,2026-07-27 14:00:20.959999,176.4.175.90,"Melbourne, Australia",IoT_Gateway_A,certificate,222.63864473877672,"login_success,write,read,logout",RTOS_e0-a5-fa-09-39-b9_IPv4,normal
U0092,user,2026-07-27 14:00:37.959999,138.13.57.48,"Sydney, Australia",IoT_Gateway_B,password,476.9793614853211,"login_success,write,read,logout",Win10_68-7a-58-26-50-01_IPv4,normal
U0068,user,2026-07-27 14:01:17.959999,213.208.185.100,"Paris, France",IoT_Gateway_A,biometric,308.621029200943,"login_success,download,logout",iOS_74-19-85-c2-a7-6c_IPv4,normal
U0068,user,2026-07-27 14:01:19.959999,213.208.185.100,"Paris, France",IoT_Gateway_A,biometric,142.74122073033783,"login_success,write,read,logout",iOS_74-19-85-c2-a7-6c_IPv4,normal
U0095,user,2026-07-27 14:02:16.959999,114.98.66.180,"Sao Paulo, Brazil",VPN_Gateway,biometric,187.0507096934677,"login_success,execute,logout",Win10_ca-88-48-24-1e-54_IPv4,normal
U0167,user,2026-07-27 14:02:16.959999,25.176.180.122,"Toronto, Canada",IoT_Gateway_A,biometric,343.14363709423594,"login_success,write,read,logout",iOS_76-8c-1c-b4-25-9e_IPv4,normal
ED0148,edge_device,2026-07-27 14:02:37.959999,187.236.185.25,"Auckland, New Zealand",IoT_Gateway_A,certificate,175.28263493766272,"login_success,read,logout",RTOS_5a-42-1e-a8-3e-d2_IPv4,normal
U0183,user,2026-07-27 14:05:33.959999,14.255.227.59,"Johannesburg, South Africa",Cloud_Console,biometric,208.60713131113764,"login_success,execute,logout",macOS_6a-2e-71-e6-b2-0d_IPv4,normal
U0179,user,2026-07-27 14:06:57.959999,25.30.33.45,"Moscow, Russia",Cloud_Console,password,251.25958595477766,"login_success,read,logout",macOS_e6-e5-77-7a-9e-f0_IPv4,normal
U0123,user,2026-07-27 14:07:39.959999,175.42.156.51,"Madrid, Spain",Financial_API,password,194.881525424495,"login_success,write,read,logout",macOS_c6-8c-04-19-fe-92_IPv4,normal
ED0131,edge_device,2026-07-27 14:07:52.959999,132.11.191.121,"London, UK",IoT_Gateway_B,certificate,511.89088461542457,"login_success,execute,logout",RTOS_0a-ed-9a-d1-3b-47_IPv4,normal
ED0133,edge_device,2026-07-27 14:08:29.959999,29.105.124.130,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,327.81599144259866,"login_success,write,read,logout",RTOS_f0-4f-d4-32-fa-d0_IPv4,normal
U0093,user,2026-07-27 14:10:08.959999,31.9.133.229,"Cairo, Egypt",Customer_DB,biometric,320.633508726216,"login_success,read,logout",iOS_b2-95-10-76-93-90_IPv4,normal
U0124,user,2026-07-27 14:10:24.959999,165.163.27.76,"Jakarta, Indonesia",Code_Repo,password,444.5300632157258,"login_success,read,logout",Win10_e6-70-61-80-46-31_IPv4,normal
SA0106,service_account,2026-07-27 14:10:40.959999,175.252.172.75,"Sydney, Australia",Financial_API,token,364.046723889188,"login_success,write,read,logout",Ubuntu20.04_3e-95-8b-d4-f7-f1_IPv4,normal
U0069,user,2026-07-27 14:11:35.959999,56.67.154.153,"Melbourne, Australia",IoT_Gateway_A,password,322.8555176550542,"login_success,read,logout",Win10_04-8e-d7-81-29-f0_IPv4,normal
U0100,user,2026-07-27 14:12:09.959999,53.84.236.191,"Buenos Aires, Argentina",Financial_API,password,245.77662399090673,"login_success,download,logout",macOS_b0-a4-35-52-a8-d2_IPv4,normal
ED0148,edge_device,2026-07-27 14:12:37.959999,187.236.185.25,"Auckland, New Zealand",IoT_Gateway_A,certificate,140.44456552070994,"login_success,download,logout",RTOS_5a-42-1e-a8-3e-d2_IPv4,normal
U0114,user,2026-07-27 14:12:39.959999,24.123.17.14,"Chicago, USA",VPN_Gateway,biometric,255.08227100112174,"login_success,execute,logout",macOS_f4-ad-cb-29-a8-c2_IPv4,normal
U0021,user,2026-07-27 14:13:27.959999,142.186.51.36,"Toronto, Canada",IoT_Gateway_B,biometric,233.30341161424073,"login_success,download,logout",iOS_10-70-03-24-1e-75_IPv4,normal
U0061,user,2026-07-27 14:13:57.959999,116.111.222.6,"Seoul, South Korea",VPN_Gateway,biometric,352.6330902518074,"login_success,download,logout",macOS_b6-f8-7a-8c-e1-27_IPv4,normal
U0125,user,2026-07-27 14:15:12.959999,130.133.230.71,"Bangkok, Thailand",Financial_API,password,250.32924661212164,"login_success,execute,logout",iOS_16-9e-e1-11-ba-43_IPv4,normal
U0135,user,2026-07-27 14:15:52.959999,55.130.106.123,"Cairo, Egypt",Cloud_Console,password,381.0725758736177,"login_success,read,logout",iOS_f6-b7-1f-cb-8d-61_IPv4,normal
